------------------------------------------------------------
 Jp - Hole current density
------------------------------------------------------------
Position (um), Current Density (A/cm2)
   5.42101086243e-16,      0.0298426883585
       1.70494233446,      0.0315443846357
       2.41385125592,      0.0322526962426
       3.70738275063,       0.035979934089
       4.24522851717,      0.0375291821363
        5.2266245996,       0.041936078391
       5.63468557871,       0.043767192781
       6.37926603503,      0.0481609805712
       6.68885992426,      0.0499869255268
        7.2537695116,      0.0540028929328
       7.48865689646,      0.0556728005224
       7.91725106538,      0.0591489360499
       8.09545898707,      0.0605952169364
         8.420631308,      0.0634962805312
        8.5558367954,      0.0647035356907
       8.80254346097,      0.0670649177483
       8.90512320966,      0.0680474572002
        9.0922983624,      0.0699359418091
        9.1701251211,      0.0707215463154
       9.31213400328,      0.0722124409944
        9.3711807883,      0.0728325488956
       9.47892223968,      0.0739982094502
       9.52372074961,      0.0744829949724
       9.60546366714,      0.0753877231587
       9.63945207973,      0.0757639672721
        9.7014700355,      0.0764622964874
       9.72725687958,      0.0767526950808
       9.77430960237,      0.0772894612004
       9.79387395612,      0.0775126676265
       9.82957262909,      0.0779239463534
       9.84441600957,      0.0780949667945
       9.87150041992,      0.0784093421685
       9.88276202082,      0.0785400653399
       9.90331083182,      0.0787799346629
        9.9118549539,      0.0788796754246
       9.92744523733,      0.0790624458555
       9.93392762138,      0.0791384433264
       9.94575589393,      0.0792775633796
       9.95067404733,      0.0793354101672
       9.95964810045,      0.0794412314729
       9.96337947963,      0.0794852321903
       9.97018805028,      0.0795657351231
       9.97301902959,      0.0795992082662
       9.97818465918,      0.0796606390347
       9.98033250948,      0.0796861819812
       9.98425164764,      0.0797335819066
       9.98588121127,      0.0797532910841
       9.98885464242,      0.0797908014101
       9.99009098445,      0.0798063991262
       9.99234691226,       0.079837291723
       9.99328491898,       0.079850139009
       9.99499648049,      0.0798767136613
       9.99570814164,      0.0798877676206
       9.99700669508,      0.0799113170664
       9.99754662895,       0.079921116394
       9.99853183515,      0.0799420762483
       9.99894148036,      0.0799508034006
       9.99968895154,      0.0799593918099
       9.99999974738,       0.079962977661
       9.99999974738,      0.0799774653029
       10.0020505388,      0.0799776908003
       10.0029032506,      0.0799785286071
       10.0051796291,      0.0799787739617
       10.0061261391,      0.0799809768586
       10.0086529193,      0.0799820694409
       10.0097035454,      0.0799870394093
       10.0125082714,      0.0799902071414
       10.0136744664,        0.08000058808
       10.0167877123,      0.0800080238856
       10.0180821887,      0.0800282551737
       10.0215378916,      0.0800435145901
       10.0229747605,      0.0800804839113
       10.0268105907,      0.0801087131477
       10.0284055151,       0.080172091808
       10.0326632866,      0.0802197040133
       10.0344336528,      0.0803213352511
       10.0391597791,      0.0803946452064
       10.0411248856,      0.0805462371306
       10.0463708858,      0.0806487868836
        10.048552154,      0.0808576259552
       10.0543752143,      0.0809867048519
       10.0567964219,      0.0812504256717
       10.0632600188,      0.0813943786851
       10.0659475593,      0.0816974311574
       10.0731221519,      0.0818358285187
       10.0761053218,      0.0821505799761
       10.0840691196,      0.0822582093667
       10.0873804382,      0.0825514269389
       10.0962202538,      0.0826047012157
       10.0998958174,      0.0828466830651
       10.1097080127,      0.0828293334773
       10.1137878883,      0.0830011854873
       10.1246794251,      0.0829066287745
       10.1292080871,      0.0830026533296
       10.1412976928,      0.0828326353813
       10.1463245076,      0.0828579586698
         10.15974397,      0.0826190294675
       10.1653237345,      0.0825848146568
       10.1802193377,      0.0822846424413
       10.1864128762,      0.0822034259382
       10.2029469958,      0.0818482140658
       10.2098218236,      0.0817307900604
       10.2281746964,      0.0813240755713
       10.2358057552,       0.081178138208
        10.256177444,      0.0807206417669
       10.2646479193,      0.0805507093184
       10.2872604938,       0.080040743392
       10.2966627214,       0.079848739735
       10.3217626791,      0.0792827765355
       10.3321991517,      0.0790687848045
       10.3600601048,      0.0784419536101
       10.3716445894,      0.0782048690272
       10.4025702473,      0.0775112961511
       10.4154290252,       0.077249280008
       10.4497565055,      0.0764822734728
        10.464029749,      0.0761930161155
       10.5021332521,      0.0753451354029
       10.5179765524,      0.0750259797581
       10.5602714409,      0.0740890357137
       10.5778575041,      0.0737370159846
       10.6248048303,      0.0727020351165
       10.6443253606,      0.0723138705107
       10.6964368927,      0.0711710457683
       10.7181046812,      0.0707431125161
       10.7759484819,      0.0694245221414
       10.7999997272,      0.0689149627494
       10.8178435053,      0.0685796186958
       10.8252628844,      0.0684705686332
       10.8431066626,      0.0680835492563
       10.8505260417,      0.0679389810779
       10.8683698198,      0.0675526526838
       10.8757891989,      0.0674083682568
       10.8936329771,      0.0670227271754
       10.9010523562,      0.0668787184776
       10.9188961343,      0.0664937616684
       10.9263155135,      0.0663500211625
       10.9441592916,      0.0659657462372
       10.9515786707,      0.0658222668809
       10.9694224489,      0.0654386721028
        10.976841828,      0.0652954473585
       10.9946856061,      0.0649125316773
       11.0021049852,      0.0647695555242
       11.0199487634,      0.0643873185582
       11.0273681425,      0.0642445855058
       11.0452119206,      0.0638630275407
       11.0526312997,      0.0637205326301
       11.0704750779,      0.0633396546705
        11.077894457,      0.0631973934952
       11.0957382351,      0.0628171972363
       11.1031576142,      0.0626751659526
       11.1210013924,      0.0622956537913
       11.1284207715,      0.0621538491155
       11.1462645497,      0.0617750241781
       11.1536839288,      0.0616334434006
       11.1715277069,      0.0612553095279
        11.178947086,      0.0611139505274
       11.1967908642,       0.060736512285
       11.2042102433,      0.0605953735348
       11.2220540214,      0.0602186362222
       11.2294734005,      0.0600777167854
       11.2473171787,      0.0597016864318
